time,open,high,low,close,Volume
1463664600,204.06,204.54,202.78,204.2,115430507
1463751000,204.92,206.1,204.86,205.49,104990408
1464010200,205.51,205.84,204.985,205.21,58682576
1464096600,206.17,208.24,206.14,207.87,93537808
1464183000,208.67,209.77,207.8691,209.28,79221525
1464269400,209.44,209.71,208.97,209.34,55280699
1464355800,209.53,210.25,209.47,210.24,64211214
1464701400,210.56,210.69,209.18,209.84,109879380
1464787800,209.12,210.48,208.89,210.27,69936215
1464874200,209.8,210.93,209.2399,210.91,63044749
1464960600,210.25,210.69,208.86,210.28,101757126
1465219800,210.7,211.77,210.51,211.35,64887045
1465306200,211.525,212.34,211.5,211.68,60974761
1465392600,211.84,212.52,211.6899,212.37,66170920
1465479000,211.51,212.22,211.19,212.08,73786869
1465565400,210.46,210.86,209.43,210.07,113829158
1465824600,209.36,210.37,208.35,208.4492,117751153
1465911000,208,208.74,206.9199,208.04,125059286
1465997400,208.54,209.36,207.53,207.75,109124496
1466083800,206.73,208.57,205.59,208.37,149533065
1466170200,207.17,207.2,205.75,206.52,117055748
1466429400,208.82,209.61,207.75,207.85,82789603
1466515800,208.3,208.92,207.78,208.44,72461663
1466602200,208.65,209.5,207.93,208.1,95560471
1466688600,209.81,210.87,209.27,210.81,102731356
1466775000,203.63,206.905,202.72,203.13,333444400
1467034200,201.59,201.6,198.65,199.6,248988660
1467120600,201.48,203.23,201.12,203.1997,159382399
1467207000,204.84,206.93,204.72,206.66,137328614
1467293400,207.21,209.54,206.56,209.475,165021948
1467379800,209.36,210.49,209.29,209.9208,106055333
1467725400,208.95,209.08,207.71,208.41,109803713
1467811800,207.83,209.8,207.06,209.66,96021491
1467898200,209.87,210.6495,208.63,209.526,85593827
1467984600,211.05,212.94,210.7785,212.65,133970972
1468243800,213.19,214.07,212.95,213.4,73633937
1468330200,214.53,215.3,213.4308,214.95,101275629
1468416600,215.44,215.45,214.35,214.92,87324129
1468503000,216.4,216.67,215.66,216.12,91230870
1468589400,216.78,217.0125,215.308,215.83,107155401
1468848600,215.97,216.6,215.67,216.4092,58725918
1468935000,215.92,216.23,215.63,216.19,54345728
1469021400,216.75,217.37,216.24,217.085,58159457
1469107800,216.96,217.22,215.75,216.265,67777310
1469194200,216.41,217.3,216.1,217.24,62787477
1469453400,217,217.06,215.97,216.65,55873147
1469539800,216.53,217.17,215.76,216.75,70080493
1469626200,217.19,217.27,215.62,216.52,84083893
1469712600,216.29,217.11,215.75,216.77,65035718
1469799000,216.46,217.54,216.13,217.12,79519436
1470058200,217.19,217.65,216.405,216.94,73311422
1470144600,216.65,216.83,214.57,215.5492,92295506
1470231000,215.48,216.245,215.13,216.18,53993626
1470317400,216.31,216.78,214.25,216.4097,46585528
1470403800,217.21,218.23,217.07,218.18,71892161
1470663000,218.4,218.52,217.74,218.05,39906479
1470749400,218.13,218.76,217.8,218.18,51251728
1470835800,218.31,218.4038,217.23,217.64,57941092
1470922200,218.26,218.94,217.95,218.65,72504270
1471008600,218.29,218.71,217.99,218.46,61313544
1471267800,218.89,219.5,218.88,219.09,49813482
1471354200,218.6,218.68,217.96,217.96,53213621
1471440600,218,218.53,217.02,218.37,75134339
1471527000,218.34,218.9,218.21,218.86,52989266
1471613400,218.31,218.75,217.74,218.54,75443004
1471872600,218.26,218.8,217.83,218.53,61368766
1471959000,219.25,219.6,218.9,218.97,53399159
1472045400,218.8,218.91,217.36,217.85,71728949
1472131800,217.4,218.19,217.22,217.7,69224776
1472218200,217.92,219.12,216.25,217.29,122506348
1472477400,217.44,218.665,217.4,218.3608,70502167
1472563800,218.26,218.59,217.35,218,58114543
1472650200,217.61,217.75,216.465,217.38,85269453
1472736600,217.37,217.73,216.03,217.39,97844207
1472823000,218.39,218.87,217.7,218.37,79293856
1473168600,218.7,219.12,217.86,219.0308,56702089
1473255000,218.84,219.22,218.3,219.01,76554855
1473341400,218.62,218.94,218.15,218.51,74102880
1473427800,216.97,217.03,213.25,213.28,221589073
1473687000,212.39,216.81,212.31,216.34,168110913
1473773400,214.84,215.1499,212.5,213.23,182828839
1473859800,213.29,214.7,212.5,213.15,134185491
1473946200,212.96,215.73,212.75,215.28,145736123
1474032600,213.48,213.69,212.57,213.37,155236354
1474291800,214.13,214.88,213.03,213.41,80250490
1474378200,214.41,214.59,213.38,213.42,69665279
1474464600,214.24,216.03,213.44,215.82,110284425
1474551000,217,217.53,216.71,217.18,76678713
1474637400,216.72,216.88,215.88,215.99,73630921
1474896600,215.02,215.23,214.01,214.24,89827305
1474983000,214.05,215.68,213.62,215.57,78494829
1475069400,215.83,216.82,214.71,216.64,87411015
1475155800,216.4,216.87,214.04,214.68,128070615
1475242200,215.65,217.12,215.36,216.3,117202914
1475501400,215.82,216.04,215.04,215.78,83512057
1475587800,215.91,216.17,213.99,214.68,119948052
1475674200,215.41,216.13,215.33,215.63,72815963
1475760600,215.37,216.04,214.735,215.78,62927376
1475847000,216.1,216.3,214.19,215.04,89788255
1476106200,216.155,216.7,215.985,216.16,51855023
1476192600,215.66,215.74,212.58,213.43,130367373
1476279000,213.59,214.32,213.01,213.71,73866117
1476365400,212.16,213.59,211.21,213.01,101356960
1476451800,214.15,214.69,213.03,213.12,93346237
1476711000,213.09,213.39,212.17,212.38,58275674
1476797400,214.24,214.31,213.27,213.71,76869656
1476883800,214.02,214.64,213.6,214.28,66519224
1476970200,213.87,214.53,213.11,213.88,73639830
1477056600,212.96,214.08,212.76,213.98,89089092
1477315800,215,215.32,214.48,214.89,60146592
1477402200,214.68,214.98,213.98,214.17,66542329
1477488600,213.21,214.42,212.93,213.74,75705478
1477575000,214.58,214.62,213.08,213.17,77220213
1477661400,213.14,213.93,211.71,212.54,140623183
1477920600,212.93,213.19,212.36,212.55,61272507
1478007000,212.93,212.99,209.6,211.01,122781818
1478093400,210.65,211.1,209.23,209.74,103330806
1478179800,209.99,210.24,208.46,208.78,88939346
1478266200,208.91,209.89,208.38,208.55,109122059
1478529000,211.45,213.19,211.3,213.15,109794861
1478615400,212.69,214.77,212.38,214.11,106772138
1478701800,212.37,217.1,212.34,216.3792,258428972
1478788200,217.3,218.31,215.22,216.92,172113313
1478874600,216.08,216.7,215.32,216.42,100552732
1479133800,217.03,217.27,215.72,216.59,94579982
1479220200,217.04,218.28,216.8,218.28,91652580
1479306600,217.56,218.14,217.42,217.87,65617697
1479393000,218.05,219.06,217.92,218.99,69797191
1479479400,219.07,219.27,218.29,218.5,86265751
1479738600,219.17,220.18,219,220.15,72402638
1479825000,220.51,220.79,219.73,220.58,67428957
1479911400,219.98,220.76,219.75,220.7,56620237
1480084200,221.1,221.56,221.01,221.52,37872255
1480343400,221.16,221.48,220.36,220.48,76572511
1480429800,220.52,221.44,220.17,220.91,69886690
1480516200,221.63,221.82,220.31,220.38,113291793
1480602600,220.73,220.73,219.15,219.57,79040487
1480689000,219.67,220.25,219.26,219.68,74840347
1480948200,220.65,221.4,220.42,221,67837821
1481034600,221.22,221.7441,220.662,221.7,59877377
1481121000,221.52,224.67,221.38,224.6,110738050
1481207400,224.57,225.7,224.26,225.15,99714387
1481293800,225.41,226.53,225.37,226.51,88005766
1481553000,226.4,226.96,225.76,226.25,102016125
1481639400,227.02,228.34,227,227.76,110477485
1481725800,227.41,228.23,225.365,225.88,142501812
1481812200,226.16,227.81,225.8904,226.81,124972554
1481898600,226.01,226.08,224.67,225.04,156420152
1482157800,225.25,226.02,225.08,225.53,90341147
1482244200,226.15,226.57,225.88,226.4,89838810
1482330600,226.25,226.45,225.77,225.77,67909039
1482417000,225.6,225.74,224.92,225.38,56219071
1482503400,225.43,225.72,225.21,225.71,36697822
1482849000,226.02,226.73,226,226.27,42672487
1482935400,226.57,226.59,224.27,224.4,64095014
1483021800,224.48,224.89,223.84,224.35,48696080
1483108200,224.73,224.83,222.73,223.53,108998328
1483453800,225.04,225.83,223.8837,225.24,91366522
1483540200,225.62,226.75,225.61,226.58,78744433
1483626600,226.27,226.58,225.48,226.4,78379012
1483713000,226.53,227.75,225.9,227.21,71559922
1483972200,226.91,227.0701,226.4163,226.46,46939676
1484058600,226.48,227.45,226.01,226.46,63771939
1484145000,226.36,227.1,225.59,227.1,74650016
1484231400,226.5,226.75,224.955,226.53,72113181
1484317800,226.73,227.4,226.69,227.05,62717865
1484663400,226.31,226.78,225.8,226.25,61240814
1484749800,226.535,226.8,225.9,226.75,54793302
1484836200,226.84,227,225.41,225.91,66608787
1484922600,226.7,227.31,225.9719,226.74,129168623
1485181800,226.35,226.805,225.27,226.15,75061645
1485268200,226.4,228.08,226.27,227.6,95555295
1485354600,228.7,229.57,228.51,229.57,84437712
1485441000,229.4,229.71,229.01,229.33,59970719
1485527400,229.42,229.59,228.76,228.97,59711118
1485786600,228.17,228.2,226.41,227.55,79737252
1485873000,226.98,227.6,226.32,227.53,75880805
1485959400,228.255,228.59,226.94,227.62,79117651
1486045800,227.2,228.1,226.82,227.77,69657560
1486132200,228.82,229.55,228.46,229.34,80563168
1486391400,228.87,229.326,228.54,228.93,57790108
1486477800,229.38,229.6556,228.72,228.94,57931151
1486564200,228.61,229.39,228.31,229.24,51566218
1486650600,229.56,230.95,229.52,230.6,65955245
1486737000,231,231.77,230.6216,231.51,66015892
1486996200,232.08,233.07,232.05,232.77,55182050
1487082600,232.56,233.71,232.16,233.7,71108983
1487169000,233.45,235.14,233.39,234.92,86785826
1487255400,234.96,235.155,233.85,234.72,84722437
1487341800,233.95,235.09,233.93,235.09,77204104
1487687400,235.52,236.69,235.51,236.49,88946051
1487773800,236.02,236.54,235.83,236.28,62115185
1487860200,236.88,236.9,235.56,236.44,74615902
1487946600,235.46,236.7932,235.41,236.74,82381612
1488205800,236.64,237.31,236.35,237.11,56515440
1488292200,236.67,236.95,236.015,236.47,96961938
1488378600,238.39,240.32,238.37,239.78,149158170
1488465000,239.56,239.57,238.21,238.27,70245978
1488551400,238.17,238.61,237.73,238.42,81974300
1488810600,237.5,238.12,237.01,237.71,55391533
1488897000,237.36,237.77,236.76,237,65103737
1488983400,237.34,237.64,236.4,236.56,78168795
1489069800,236.7,237.24,235.74,236.86,90683918
1489156200,237.97,238.02,236.59,237.69,81991652
1489411800,237.62,237.86,237.24,237.81,57256824
1489498200,237.18,237.24,236.19,236.9,59880778
1489584600,237.56,239.44,237.29,238.95,96081750
1489671000,239.11,239.2,238.1,238.48,78343951
1489757400,237.75,237.97,237.03,237.03,89002111
1490016600,237.03,237.36,236.32,236.77,52536979
1490103000,237.47,237.61,233.58,233.73,131809275
1490189400,233.77,234.61,233.05,234.28,97569204
1490275800,234,235.34,233.6,234.03,100410277
1490362200,234.38,235.04,232.96,233.86,112504853
1490621400,231.93,233.92,231.61,233.62,87454452
1490707800,233.27,235.81,233.14,235.32,93483915
1490794200,234.99,235.81,234.725,235.54,60786374
1490880600,235.47,236.52,235.27,236.29,56737890
1490967000,235.9,236.51,235.68,235.74,73733094
1491226200,235.8,236.03,233.91,235.33,85546486
1491312600,235,235.58,234.555,235.48,56466195
1491399000,236.26,237.39,234.54,234.78,108800604
1491485400,234.94,236.04,234.425,235.44,69135757
1491571800,235.15,236,234.64,235.2,74412311
1491831000,235.36,236.255,234.73,235.34,67615302
1491917400,234.9,235.18,233.34,235.06,88045276
1492003800,234.74,234.96,233.77,234.03,81864436
1492090200,233.64,234.49,232.51,232.51,92880394
1492435800,233.11,234.57,232.88,234.57,68405367
1492522200,233.72,234.49,233.08,233.87,83225821
1492608600,234.52,234.95,233.18,233.44,68699868
1492695000,234.15,235.845,233.78,235.34,92572186
1492781400,235.25,235.31,234.13,234.59,110389847
1493040600,237.18,237.41,236.61,237.17,119209877
1493127000,237.91,238.95,237.81,238.55,75050935
1493213400,238.51,239.53,238.35,238.4,84702455
1493299800,238.77,238.95,237.98,238.6,57410326
1493386200,238.9,238.93,237.93,238.08,63532845
1493645400,238.68,239.17,238.195,238.68,66882521
1493731800,238.84,238.98,238.3,238.77,57375732
1493818200,238.29,238.8775,237.7,238.48,73137731
1493904600,238.83,238.9225,237.78,238.76,61462732
1493991000,239.19,239.72,238.68,239.7,62001269
1494250200,239.75,239.92,239.17,239.66,48385730
1494336600,239.96,240.19,239.04,239.44,51363200
1494423000,239.39,239.87,239.15,239.87,54293799
1494509400,239.35,239.57,238.13,239.38,62358346
1494595800,239.09,239.4273,238.67,238.98,53912730
1494855000,239.47,240.44,239.45,240.3,61918937
1494941400,240.64,240.67,239.63,240.08,51241791
1495027800,238.1,238.64,235.75,235.82,172174107
1495114200,235.73,237.75,235.43,236.77,107047656
1495200600,237.33,239.08,237.27,238.31,115011373
1495459800,238.9,239.71,238.82,239.52,61010602
1495546200,239.95,240.24,239.51,240.05,48341683
1495632600,240.32,240.73,239.93,240.61,49181099
1495719000,241.2,242.08,240.96,241.76,64071661
1495805400,241.54,241.9,241.45,241.71,46629905
1496151000,241.34,241.79,241.16,241.5,35201897
1496237400,241.84,241.88,240.64,241.44,91796016
1496323800,241.97,243.38,241.64,243.36,68962024
1496410200,243.42,244.35,243.08,244.17,88666128
1496669400,243.97,244.3,243.76,243.99,44698825
1496755800,243.34,243.98,243.12,243.21,50375430
1496842200,243.6,243.92,242.83,243.66,54144311
1496928600,243.77,244.33,243.17,243.78,65950691
1497015000,244.09,245.01,241.95,243.41,132256362
1497274200,243.13,243.42,242.38,243.36,86108102
1497360600,243.98,244.61,243.5799,244.55,60066953
1497447000,244.86,244.87,243.29,244.24,78602311
1497533400,242.68,243.91,242.36,243.77,66464888
1497619800,242.77,242.83,241.6337,242.64,84553097
1497879000,243.59,244.73,243.48,244.66,65123802
1497965400,244.25,244.26,242.99,243.01,56906368
1498051800,243.42,243.59,242.41,242.95,55977569
1498138200,242.96,243.53,242.64,242.84,44148059
1498224600,242.91,243.51,242.47,243.13,66986801
1498483800,243.9,244.38,243.045,243.29,56700477
1498570200,243.04,243.38,241.31,241.33,82247666
1498656600,242.5,243.715,242.23,243.49,70042599
1498743000,243.66,243.72,239.955,241.35,106949719
1498829400,242.28,242.71,241.575,241.8,86820694
1499088600,242.88,243.38,242.21,242.21,39153806
1499261400,242.63,243.01,241.7,242.77,54427596
1499347800,241.89,242.03,240.34,240.55,66115317
1499434200,241.21,242.28,240.5645,242.11,57972268
1499693400,241.95,242.8,241.76,242.37,36663274
1499779800,242.16,242.55,240.85,242.19,50354614
1499866200,243.3,244.2,243.3,244.01,59610405
1499952600,244.02,244.55,243.76,244.42,39471637
1500039000,244.43,245.97,244.31,245.56,60262692
1500298200,245.47,245.91,245.33,245.53,33531917
1500384600,245.06,245.72,244.67,245.66,42742498
1500471000,246.02,247,246.01,246.99,51034260
1500557400,247.28,247.42,246.47,247.1,47135183
1500643800,246.44,246.91,246.18,246.88,88711019
1500903000,246.79,246.98,246.28,246.82,46622256
1500989400,247.68,247.8,247.16,247.42,54915591
1501075800,247.75,247.79,247.13,247.43,47575422
1501162200,247.96,248,245.68,247.2,70766568
1501248600,246.65,247.06,246.13,246.91,50088359
1501507800,247.37,247.48,246.53,246.77,65838659
1501594200,247.46,247.5,246.716,247.32,55050401
1501680600,247.47,247.6,246.37,247.44,47211216
1501767000,247.31,247.34,246.64,246.96,40855997
1501853400,247.52,247.79,246.97,247.41,60191838
1502112600,247.49,247.87,247.37,247.87,31995021
1502199000,247.51,248.91,246.83,247.26,61719353
1502285400,246.47,247.31,246.06,247.25,62632619
1502371800,246.29,246.44,243.7,243.76,120479470
1502458200,244.02,244.8,243.75,244.12,74869947
1502717400,245.59,246.79,245.55,246.54,73291919
1502803800,246.98,247,246.16,246.51,55242746
1502890200,247.11,247.57,246.45,246.94,56715544
1502976600,246.24,246.6,243.09,243.09,128490396
1503063000,242.9,244.189,242.2,242.71,136747986
1503322200,242.64,243.2,241.83,242.9,65469736
1503408600,243.57,245.62,243.55,245.44,63140101
1503495000,244.33,245.05,244.16,244.56,50203837
1503581400,245,245.18,243.75,243.99,50741671
1503667800,244.9,245.61,244.39,244.56,64445912
1503927000,245.17,245.2,244.09,244.57,40565606
1504013400,243.06,245.15,242.93,244.85,51135715
1504099800,244.83,246.32,244.62,246.01,62030805
1504186200,246.72,247.77,246.0473,247.49,103803880
1504272600,247.92,248.33,247.67,247.84,62006989
1504618200,247.26,247.52,244.95,246.06,91398777
1504704600,246.84,247.28,246.23,246.9,57916867
1504791000,247.25,247.27,246.4,246.87,58034730
1504877400,246.54,247.11,246.3,246.58,63832825
1505136600,248.04,249.3,248.02,249.21,71364848
1505223000,249.63,250.09,249.42,250.05,56896027
1505309400,249.72,250.21,249.59,250.17,59228002
1505395800,249.8,250.32,249.6,250.09,95446349
1505482200,248.69,249.29,248.57,249.19,95432382
1505741400,249.61,250.12,249.28,249.72,46235238
1505827800,250,250.07,249.6,249.97,47108148
1505914200,250.07,250.19,248.92,250.06,59574083
1506000600,249.88,249.98,249.185,249.39,48211398
1506087000,249.05,249.63,249.02,249.44,51214032
1506346200,249.15,249.5532,248.08,248.93,57064357
1506432600,249.42,249.7,248.805,249.08,54081959
1506519000,249.88,250.49,248.87,250.05,81001426
1506605400,249.73,250.44,249.63,250.35,44778841
1506691800,250.34,251.32,250.13,251.23,85578002
1506951000,251.49,252.32,251.2926,252.32,59022985
1507037400,252.46,252.89,252.23,252.86,66810169
1507123800,252.69,253.44,252.56,253.16,55953619
1507210200,253.54,254.68,253.196,254.66,63522757
1507296600,254.15,254.7008,253.85,254.37,80645998
1507555800,254.63,254.7,253.65,253.95,35803138
1507642200,254.6,255.05,253.98,254.62,43057363
1507728600,254.51,255.02,254.32,255.02,47674325
1507815000,254.66,255.06,254.365,254.64,47080269
1507901400,255.14,255.27,254.64,254.95,54800435
1508160600,255.21,255.51,254.82,255.29,38521675
1508247000,255.23,255.52,254.98,255.47,31560964
1508333400,255.9,255.95,255.5,255.72,40888330
1508419800,254.83,255.83,254.35,255.79,61903788
1508506200,256.7,257.14,255.7744,257.11,89176377
1508765400,257.48,257.51,256.02,256.11,63915306
1508851800,256.6,256.83,256.15,256.56,66935910
1508938200,256.18,256.31,254,255.29,103715291
1509024600,255.99,256.3,255.48,255.62,69797972
1509111000,256.47,257.89,255.6254,257.71,85562544
1509370200,257.07,257.6,256.41,256.75,54285687
1509456600,257.18,257.44,256.805,257.15,60304781
1509543000,258.04,258.43,257.07,257.49,54202736
1509629400,257.41,257.75,256.19,257.59,56449535
1509715800,257.77,258.5,257.3,258.45,59589730
1509978600,258.3,259,258.22,258.85,49652598
1510065000,258.97,259.35,258.09,258.67,57502161
1510151400,258.47,259.22,258.15,259.11,50469579
1510237800,257.73,258.39,256.36,258.17,95085497
1510324200,257.73,258.2926,257.37,258.09,59984662
1510583400,257.31,258.59,257.27,258.33,50228648
1510669800,257.41,257.85,256.52,257.73,61315152
1510756200,256.62,257.22,255.63,256.44,80811525
1510842600,257.52,259.04,257.4748,258.62,67777027
1510929000,258.22,258.5882,257.77,257.86,75756833
1511188200,258.14,258.525,257.86,258.3,48075514
1511274600,259.18,260.2,259.18,259.99,69176799
1511361000,260,260.15,259.57,259.76,45033392
1511533800,260.32,260.48,260.16,260.36,27746365
1511793000,260.41,260.75,260,260.23,52274922
1511879400,260.76,262.9,260.655,262.87,98971719
1511965800,263.02,263.63,262.2,262.71,77512102
1512052200,263.76,266.05,263.67,265.01,127894389
1512138600,264.76,265.31,260.76,264.46,164390902
1512397800,266.31,266.8,264.08,264.14,94040560
1512484200,264.43,265.15,263.04,263.19,77994544
1512570600,262.87,263.73,262.71,263.24,75898566
1512657000,263.09,264.43,262.94,264.07,77218569
1512743400,264.99,265.52,264.72,265.51,76563873
1513002600,265.58,266.38,265.4793,266.31,83077533
1513089000,266.57,267.32,266.345,266.78,85195750
1513175400,267.06,267.56,266.65,266.75,102905409
1513261800,267.09,267.22,265.6,265.66,100666692
1513348200,265.45,267.04,265.39,266.51,144610290
1513607400,268.1,268.6,267.98,268.2,83676072
1513693800,268.48,268.53,267.09,267.17,82382876
1513780200,268.27,268.33,266.69,267.03,76751500
1513866600,267.74,268.385,267.3,267.58,67032339
1513953000,267.6,267.635,266.9,267.51,78720873
1514298600,267.05,267.4377,266.885,267.19,45244433
1514385000,267.38,267.73,267.01,267.32,57750986
1514471400,267.89,267.92,267.45,267.87,45116139
1514557800,268.53,268.55,266.64,266.86,96007424
1514903400,267.84,268.81,267.4,268.77,86655749
1514989800,268.96,270.64,268.96,270.47,90070416
1515076200,271.2,272.16,270.5447,271.61,80636408
1515162600,272.51,273.56,271.95,273.42,83523995
1515421800,273.31,274.1,272.98,273.92,57319192
1515508200,274.4,275.25,274.081,274.54,57253957
1515594600,273.68,274.42,272.92,274.12,69574318
1515681000,274.75,276.12,274.56,276.12,62361455
1515767400,276.42,278.11,276.0819,277.92,90816076
1516113000,279.35,280.09,276.18,276.97,106555142
1516199400,278.03,280.05,276.97,279.61,113258799
1516285800,279.48,279.96,278.58,279.14,100728006
1516372200,279.8,280.41,279.14,280.41,140920098
1516631400,280.17,282.69,280.11,282.69,91322408
1516717800,282.74,283.62,282.37,283.29,97084700
1516804200,284.02,284.7,281.84,283.18,134816117
1516890600,284.16,284.27,282.405,283.3,84587313
1516977000,284.25,286.6285,283.96,286.58,107743119
1517236200,285.93,286.43,284.5,284.68,90118337
1517322600,282.6,284.736,281.22,281.76,131796419
1517409000,282.73,283.3,280.68,281.9,118948131
1517495400,281.07,283.06,280.68,281.58,90102470
1517581800,280.08,280.23,275.41,275.45,173174790
1517841000,273.45,275.85,263.31,263.93,294681820
1517927400,259.94,269.7,258.7,269.13,355026780
1518013800,268.5,272.36,267.58,267.67,167376100
1518100200,268.01,268.17,257.59,257.63,246449505
1518186600,260.8,263.61,252.92,261.5,283565310
1518445800,263.83,267.01,261.6644,265.34,143735976
1518532200,263.97,266.62,263.31,266,81223640
1518618600,264.31,270,264.3,269.59,120735685
1518705000,271.57,273.04,268.77,273.03,111200286
1518791400,272.32,275.32,272.27,273.11,160420135
1519137000,272.03,273.67,270.5,271.4,86369662
1519223400,271.9,274.72,269.94,270.05,98883740
1519309800,271.1,273.05,269.64,270.4,110511290
1519396200,271.79,274.71,271.25,274.71,92766428
1519655400,275.93,278.01,275.26,277.9,86491406
1519741800,278.11,278.92,274.36,274.43,99099165
1519828200,275.68,276.19,271.29,271.65,121907767
1519914600,271.41,273.17,266,267.7,176855077
1520001000,265.8,269.72,264.82,269.08,139083217
1520260200,267.73,272.89,267.61,272.19,97307387
1520346600,273.3,273.39,271.18,272.88,79213163
1520433000,270.42,273.18,270.2,272.78,87063502
1520519400,273.55,274.24,272.42,274.1,66901150
1520605800,275.7,278.87,275.34,278.87,113625335
1520861400,279.2,279.91,278.0801,278.52,71924793
1520947800,279.84,280.41,276.03,276.72,91968937
1521034200,277.81,278.02,274.67,275.3,105895079
1521120600,275.88,276.61,274.43,275,83433038
1521207000,274.5,275.39,274.14,274.2,100343673
1521466200,273.35,273.38,268.62,270.49,109208442
1521552600,270.94,271.67,270.18,270.95,59757271
1521639000,270.9,273.27,270.19,270.43,78709578
1521725400,267.91,268.87,263.36,263.67,148785916
1521811800,264.17,265.02,257.83,258.05,183534751
1522071000,262.13,265.43,259.41,265.11,141956102
1522157400,266.17,266.77,258.84,260.6,129941445
1522243800,260.75,262.64,258.58,259.83,146452306
1522330200,261.12,265.26,259.8389,263.15,124244790
1522675800,262.55,263.13,254.67,257.47,186286343
1522762200,258.87,261.31,256.84,260.77,119956861
1522848600,256.75,264.355,256.6,263.56,123715339
1522935000,265.55,266.64,264.32,265.64,82652618
1523021400,263.42,265.11,258,259.72,179521209
1523280600,261.37,264.84,259.9356,261,105442932
1523367000,264.27,266.04,262.98,265.15,105573736
1523453400,263.47,265.64,263.39,263.76,91140243
1523539800,265.26,267,265.06,265.93,68890480
1523626200,267.41,267.54,264.01,265.15,85079176
1523885400,267,268.2,266.07,267.33,63405287
1523971800,269.33,270.87,268.75,270.19,64682036
1524058200,270.69,271.3,269.87,270.39,57303857
1524144600,269.65,269.88,267.72,268.89,77655909
1524231000,268.81,269.06,265.61,266.61,99953133
1524490200,267.26,267.89,265.35,266.57,65557954
1524576600,267.73,267.9762,261.28,262.98,112885452
1524663000,262.91,264.13,260.85,263.63,103840948
1524749400,264.79,267.2452,264.29,266.31,67731942
1524835800,267,267.34,265.5,266.56,57053647
1525095000,267.26,267.89,264.43,264.51,82182324
1525181400,263.87,265.1,262.11,264.98,74203365
1525267800,264.76,265.68,262.76,263.2,86368943
1525354200,262.26,263.36,259.05,262.62,136311479
1525440600,261.52,266.7892,261.15,266.02,91222075
1525699800,266.89,268.02,266.11,266.92,55304907
1525786200,266.5,267.325,265.15,266.92,67499247
1525872600,267.68,269.865,267.09,269.5,59666143
1525959000,270.34,272.39,270.22,272.02,72063931
1526045400,272.16,273.15,271.58,272.85,59871511
1526304600,273.34,274.08,272.36,272.98,54790606
1526391000,271.59,271.61,270.03,271.1,87036036
1526477400,271.14,272.76,271.11,272.24,53942631
1526563800,271.94,273.23,271.13,272.01,56536400
1526650200,271.62,272.03,270.93,271.33,64367959
1526909400,273.01,273.98,271.3512,273.37,58025875
1526995800,273.96,274.25,272.24,272.61,52966358
1527082200,271.17,273.39,270.99,273.36,64694184
1527168600,272.91,273.22,270.78,272.8,76043827
1527255000,272.15,272.86,271.58,272.15,56374755
1527600600,270.31,271.17,267.76,269.02,115908607
1527687000,270.5,273.11,270.42,272.61,69678449
1527773400,272.15,272.49,270.255,270.94,93519941
1527859800,272.41,273.94,272.33,273.6,71258411
1528119000,274.53,275.185,274.26,274.9,45392351
1528205400,275.05,275.53,274.18,275.1,51135038
1528291800,275.79,277.52,275.09,277.4,62732215
1528378200,277.95,278.28,276.34,277.37,72969402
1528464600,276.85,278.25,276.66,278.19,72139719
1528723800,278.44,279.37,278.31,278.56,58892515
1528810200,279.03,279.33,278.19,278.92,72329028
1528896600,279.19,279.48,277.8,278.03,79070610
1528983000,279.01,279.33,278.0599,278.73,77097620
1529069400,276.6,277.51,275.35,277.13,120143175
1529328600,275.49,276.7,274.95,276.56,52917581
1529415000,274,275.75,273.53,275.5,97531510
1529501400,276.27,276.72,275.59,275.97,53785486
1529587800,275.96,275.98,273.68,274.24,71061404
1529674200,275.66,275.785,274.49,274.74,56612003
1529933400,273.44,273.6162,269.1,271,137854162
1530019800,271.64,272.56,270.79,271.6,68683211
1530106200,272.26,273.865,269.18,269.35,105110674
1530192600,269.29,271.75,268.49,270.89,76650517
1530279000,272.12,273.66,271.1495,271.28,97592499
1530538200,269.51,272.04,269.24,271.86,63554774
1530624600,272.87,272.98,270.42,270.9,42187071
1530797400,272.17,273.18,270.96,273.11,56925919
1530883800,273.14,275.84,272.715,275.42,66493696
1531143000,276.55,277.96,276.5,277.9,50550399
1531229400,278.41,279.01,278.08,278.9,51966829
1531315800,277.15,278.04,276.52,276.86,77054739
1531402200,278.28,279.43,277.6,279.37,60124687
1531488600,279.17,279.93,278.66,279.59,48234964
1531747800,279.64,279.803,278.84,279.34,48201038
1531834200,278.47,280.91,278.41,280.47,52315500
1531920600,280.56,281.18,280.06,281.06,44593465
1532007000,280.31,280.74,279.46,280,61412117
1532093400,279.77,280.48,279.5,279.68,82372729
1532352600,279.45,280.43,279.06,280.2,47047565
1532439000,281.79,282.56,280.63,281.61,68026935
1532525400,281.33,284.37,281.28,284.01,78882927
1532611800,283.2,284.11,283.09,283.34,57919495
1532698200,283.71,283.82,280.38,281.42,76783177
1532957400,281.51,281.69,279.36,279.95,63742508
1533043800,280.81,282.02,280.38,281.33,68570493
1533130200,281.56,282.13,280.1315,280.86,53853326
1533216600,279.39,282.58,279.16,282.39,63426363
1533303000,282.53,283.6577,282.33,283.6,53935386
1533562200,283.64,284.99,283.2015,284.64,39400887
1533648600,285.39,286.01,285.24,285.58,43196646
